Arduino: Pronto para conectar. Aguardando 'START' do PC...
Arduino: Timeout! Nao recebeu 'START'. Reiniciando...
---------- INICIANDO SENSOR ALCOHOL 3 ---------
ValorADC, TensÃ£o V, ResistÃªncia Sentida, ppm Etanol, TÂºC, Humidade %
12, 0.01, 1599.17, 0.26, 28.36, 86.76
12, 0.01, 1599.17, 0.26, 28.38, 86.76
12, 0.01, 1599.17, 0.26, 28.36, 86.78
12, 0.01, 1599.17, 0.26, 28.37, 86.79
12, 0.01, 1599.17, 0.26, 28.36, 86.80
12, 0.01, 1599.17, 0.26, 28.38, 86.75
12, 0.01, 1599.17, 0.26, 28.38, 86.73
12, 0.01, 1599.17, 0.26, 28.37, 86.77
12, 0.01, 1599.17, 0.26, 28.37, 86.72
12, 0.01, 1599.17, 0.26, 28.37, 86.78
12, 0.01, 1599.17, 0.26, 28.37, 86.73
12, 0.01, 1599.17, 0.26, 28.37, 86.74
12, 0.01, 1599.17, 0.26, 28.36, 86.77
12, 0.01, 1599.17, 0.26, 28.37, 86.74
12, 0.01, 1599.17, 0.26, 28.38, 86.72
12, 0.01, 1599.17, 0.26, 28.37, 86.73
12, 0.01, 1599.17, 0.26, 28.36, 86.70
12, 0.01, 1599.17, 0.26, 28.35, 86.73
12, 0.01, 1599.17, 0.26, 28.35, 86.75
12, 0.01, 1599.17, 0.26, 28.36, 86.75
12, 0.01, 1599.17, 0.26, 28.35, 86.76
12, 0.01, 1599.17, 0.26, 28.35, 86.76
12, 0.01, 1599.17, 0.26, 28.37, 86.72
12, 0.01, 1599.17, 0.26, 28.36, 86.70
12, 0.01, 1599.17, 0.26, 28.36, 86.72
12, 0.01, 1599.17, 0.26, 28.34, 86.74
12, 0.01, 1599.17, 0.26, 28.35, 86.74
12, 0.01, 1599.17, 0.26, 28.33, 86.72
12, 0.01, 1599.17, 0.26, 28.36, 86.73
12, 0.01, 1599.17, 0.26, 28.35, 86.73
12, 0.01, 1599.17, 0.26, 28.34, 86.72
12, 0.01, 1599.17, 0.26, 28.34, 86.78
12, 0.01, 1599.17, 0.26, 28.34, 86.77
12, 0.01, 1599.17, 0.26, 28.35, 86.74
12, 0.01, 1599.17, 0.26, 28.34, 86.74
12, 0.01, 1599.17, 0.26, 28.36, 86.73
12, 0.01, 1599.17, 0.26, 28.34, 86.73
12, 0.01, 1599.17, 0.26, 28.35, 86.74
12, 0.01, 1599.17, 0.26, 28.36, 86.73
12, 0.01, 1599.17, 0.26, 28.34, 86.71
12, 0.01, 1599.17, 0.26, 28.35, 86.72
12, 0.01, 1599.17, 0.26, 28.35, 86.72
12, 0.01, 1599.17, 0.26, 28.36, 86.72
12, 0.01, 1599.17, 0.26, 28.36, 86.69
12, 0.01, 1599.17, 0.26, 28.38, 86.65
12, 0.01, 1599.17, 0.26, 28.39, 86.68
12, 0.01, 1599.17, 0.26, 28.40, 86.63
12, 0.01, 1599.17, 0.26, 28.39, 86.64
12, 0.01, 1599.17, 0.26, 28.39, 86.65
12, 0.01, 1599.17, 0.26, 28.41, 86.62
12, 0.01, 1599.17, 0.26, 28.40, 86.60
12, 0.01, 1599.17, 0.26, 28.40, 86.61
12, 0.01, 1599.17, 0.26, 28.41, 86.57
12, 0.01, 1599.17, 0.26, 28.42, 86.57
12, 0.01, 1599.17, 0.26, 28.42, 86.56
12, 0.01, 1599.17, 0.26, 28.42, 86.56
12, 0.01, 1599.17, 0.26, 28.43, 86.55
12, 0.01, 1599.17, 0.26, 28.44, 86.52
12, 0.01, 1599.17, 0.26, 28.43, 86.55
12, 0.01, 1599.17, 0.26, 28.44, 86.58
12, 0.01, 1599.17, 0.26, 28.45, 86.55
12, 0.01, 1599.17, 0.26, 28.44, 86.54
12, 0.01, 1599.17, 0.26, 28.43, 86.60
12, 0.01, 1599.17, 0.26, 28.44, 86.58
12, 0.01, 1599.17, 0.26, 28.42, 86.58
12, 0.01, 1599.17, 0.26, 28.44, 86.55
12, 0.01, 1599.17, 0.26, 28.45, 86.52
12, 0.01, 1599.17, 0.26, 28.43, 86.55
12, 0.01, 1599.17, 0.26, 28.42, 86.57
12, 0.01, 1599.17, 0.26, 28.44, 86.55
12, 0.01, 1599.17, 0.26, 28.41, 86.57
12, 0.01, 1599.17, 0.26, 28.42, 86.63
12, 0.01, 1599.17, 0.26, 28.42, 86.63
12, 0.01, 1599.17, 0.26, 28.41, 86.56
13, 0.02, 1475.80, 0.29, 28.44, 86.57
12, 0.01, 1599.17, 0.26, 28.45, 86.56
12, 0.01, 1599.17, 0.26, 28.44, 86.54
12, 0.01, 1599.17, 0.26, 28.46, 86.56
12, 0.01, 1599.17, 0.26, 28.46, 86.54
12, 0.01, 1599.17, 0.26, 28.46, 86.51
12, 0.01, 1599.17, 0.26, 28.47, 86.50
12, 0.01, 1599.17, 0.26, 28.47, 86.50
12, 0.01, 1599.17, 0.26, 28.47, 86.52
12, 0.01, 1599.17, 0.26, 28.47, 86.52
12, 0.01, 1599.17, 0.26, 28.48, 86.49
12, 0.01, 1599.17, 0.26, 28.49, 86.48
12, 0.01, 1599.17, 0.26, 28.49, 86.47
12, 0.01, 1599.17, 0.26, 28.48, 86.49
12, 0.01, 1599.17, 0.26, 28.48, 86.48
12, 0.01, 1599.17, 0.26, 28.49, 86.52
12, 0.01, 1599.17, 0.26, 28.50, 86.47
12, 0.01, 1599.17, 0.26, 28.50, 86.49
12, 0.01, 1599.17, 0.26, 28.50, 86.49
12, 0.01, 1599.17, 0.26, 28.52, 86.49
12, 0.01, 1599.17, 0.26, 28.53, 86.46
12, 0.01, 1599.17, 0.26, 28.55, 86.46
12, 0.01, 1599.17, 0.26, 28.54, 86.44
12, 0.01, 1599.17, 0.26, 28.53, 86.44
12, 0.01, 1599.17, 0.26, 28.54, 86.43
12, 0.01, 1599.17, 0.26, 28.56, 86.42
12, 0.01, 1599.17, 0.26, 28.57, 86.42
12, 0.01, 1599.17, 0.26, 28.56, 86.37
12, 0.01, 1599.17, 0.26, 28.58, 86.38
13, 0.02, 1475.80, 0.29, 28.59, 86.37
12, 0.01, 1599.17, 0.26, 28.60, 86.36
12, 0.01, 1599.17, 0.26, 28.60, 86.33
12, 0.01, 1599.17, 0.26, 28.60, 86.36
12, 0.01, 1599.17, 0.26, 28.59, 86.42
12, 0.01, 1599.17, 0.26, 28.65, 86.46
12, 0.01, 1599.17, 0.26, 28.66, 86.53
12, 0.01, 1599.17, 0.26, 28.66, 86.54
12, 0.01, 1599.17, 0.26, 28.68, 86.65
12, 0.01, 1599.17, 0.26, 28.67, 86.55
12, 0.01, 1599.17, 0.26, 28.66, 86.54
12, 0.01, 1599.17, 0.26, 28.67, 86.53
12, 0.01, 1599.17, 0.26, 28.69, 86.47
12, 0.01, 1599.17, 0.26, 28.69, 86.37
13, 0.02, 1475.80, 0.29, 28.69, 86.34
